date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:25:22	2123/2123	---M-Z	200	added ('OK')	text/css	etag:W/%2264c7ca12-84b%22	https://www.yan-holtz.com/blog/libs/pagedtable-1.1/css/pagedtable.css	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/libs/pagedtable-1.1/css/pagedtable.css	(from https://www.yan-holtz.com/blog/dataToViz.html)
14:25:22	33690/33690	---M-Z	200	added ('OK')	application/javascript	etag:W/%2264c7ca12-839a%22	https://www.yan-holtz.com/blog/libs/pagedtable-1.1/js/pagedtable.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/libs/pagedtable-1.1/js/pagedtable.js	(from https://www.yan-holtz.com/blog/dataToViz.html)
14:25:23	2269/2269	---M-Z	200	added ('OK')	text/css	etag:W/%2264c7ca12-8dd%22	https://www.yan-holtz.com/blog/style.css	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/style.css	(from https://www.yan-holtz.com/blog/dataToViz.html)
14:25:23	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/blog/IMG/poster_medium.png	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/IMG/poster_medium.png	(from https://www.yan-holtz.com/blog/dataToViz.html)
14:25:23	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/blog/IMG/caveat_gallery_overview.png	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/IMG/caveat_gallery_overview.png	(from https://www.yan-holtz.com/blog/dataToViz.html)
14:25:24	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/blog/Yan.holtz.data@gmail.com	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/Yan.holtz.data@gmail.com	(from https://www.yan-holtz.com/blog/dataToViz.html)
14:25:25	81547/81547	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Mar%202024%2007:25:25%20GMT	https://yan-holtz.disqus.com/embed.js	C:/Users/yohan/Documents/porto-jo%20data/yan-holtz.disqus.com/embed.js	(from https://www.yan-holtz.com/blog/dataToViz.html)
14:25:25	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/yohan/Documents/porto-jo%20data/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://www.yan-holtz.com/blog/dataToViz.html)
14:25:57	3406531/3406531	---M--	200	added ('OK')	image/png	etag:%2264c7ca12-33fac3%22	https://www.yan-holtz.com/img/portfolio/surf_travel.png	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/img/portfolio/surf_travel.png	(from https://www.yan-holtz.com/)
14:25:58	4302/4302	---M--	200	added ('OK')	image/jpeg	etag:%2264c7ca12-10ce%22	https://www.yan-holtz.com/blog/IMG/rmd_logo.jpg	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/IMG/rmd_logo.jpg	(from https://www.yan-holtz.com/blog/pimpMyRmd.html)
14:26:06	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/Popover%20requires%20tooltip.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/Popover%20requires%20tooltip.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:06	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/GET	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/GET	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:14	3277246/3277246	---M--	200	added ('OK')	application/pdf	etag:%2264c7ca12-3201be%22	https://www.yan-holtz.com/PDF/Intro_RMarkDown.pdf	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/Intro_RMarkDown.pdf	(from https://www.yan-holtz.com/teaching.html)
14:26:14	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/util/	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/util/index.html	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:14	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:14	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/bn.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/bn.65.delayed	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:16	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/lib/thunk.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/lib/thunk.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:17	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/compile.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/compile.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:18	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/es5-ext/string/	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/es5-ext/string/index.html	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:18	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/es5-ext/array/	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/es5-ext/array/index.html	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:18	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/index.html	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:19	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/lib/text.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/lib/text.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:19	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/lib/lines.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/lib/lines.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:19	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/lib/background.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/lib/background.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:20	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/lib/cube.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/lib/cube.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:20	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/lib/ticks.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/lib/ticks.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:21	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/polytope-closest-point/lib/closest_point_2d.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/polytope-closest-point/lib/closest_point_2d.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:22	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/do-bind.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/do-bind.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:23	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/lib/vao-native.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/lib/vao-native.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:23	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/lib/vao-emulated.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/lib/vao-emulated.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:27	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/See%20https://www.mapbox.com/api-documentation/	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/See%20https_/www.mapbox.com/api-documentation/index.html	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:27	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/Gecko/	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/Gecko/index.html	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:27	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/this.tiles,this.scheme	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/this.tiles,this.scheme	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:31	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/doConvert.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/doConvert.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:33	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/lib/compile_sort.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/lib/compile_sort.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:38	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/hidden-store.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/hidden-store.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:38	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/create-store.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/create-store.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:42	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/scales.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/scales.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:47	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/pad.t	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/pad.t	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:48	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/is_plain_object.js	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/is_plain_object.js	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:53	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/Tried%20to%20setAnnotations%20before%20dygraph%20was%20ready.%20Try%20setting%20them%20in%20a%20ready()%20block.%20See%20dygraphs.com/tests/annotation.html	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/Tried%20to%20setAnnotations%20before%20dygraph%20was%20ready.%20Try%20setting%20them%20in%20a%20ready()%20block.%20See%20dygraphs.com/tests/annotation.html	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:54	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/Africa/Monrovia|MMT%20LRT%20GMT|H.8%20I.u%200|012|-23Lzg.Q%2029s01.m	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/Africa/Monrovia_MMT%20LRT%20GMT_H.8%20I.u%200_012_-23Lzg.Q%2029s01.m	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:55	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/America/Antigua|LMT%20EST%20AST|47.c%2050%2040|012|-2kNvQ.M%201yxAQ.M	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/America/Antigua_LMT%20EST%20AST_47.c%2050%2040_012_-2kNvQ.M%201yxAQ.M	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:55	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/Asia/Dubai|LMT%20GST|-3F.c%20-40|01|-21JfF.c	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/Asia/Dubai_LMT%20GST_-3F.c%20-40_01_-21JfF.c	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:56	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/Asia/Kathmandu|LMT%20IST%20NPT|-5F.g%20-5u%20-5J|012|-21JhF.g%202EGMb.g	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/Asia/Kathmandu_LMT%20IST%20NPT_-5F.g%20-5u%20-5J_012_-21JhF.g%202EGMb.g	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:56	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/Indian/Mahe|LMT%20SCT|-3F.M%20-40|01|-2yO3F.M	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/Indian/Mahe_LMT%20SCT_-3F.M%20-40_01_-2yO3F.M	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:57	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/Pacific/Gambier|LMT%20GAMT|8X.M%2090|01|-2jof0.c	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/Pacific/Gambier_LMT%20GAMT_8X.M%2090_01_-2jof0.c	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:57	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/Pacific/Guadalcanal|LMT%20SBT|-aD.M%20-b0|01|-2joyD.M	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/Pacific/Guadalcanal_LMT%20SBT_-aD.M%20-b0_01_-2joyD.M	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:58	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/Qt/	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/Qt/index.html	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:58	30452/30452	---M-Z	200	added ('OK')	text/html	etag:W/%2264c7ca12-76f4%22	https://www.yan-holtz.com/teaching	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/teaching-2.html	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:26:58	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://www.yan-holtz.com/PDF/%22https://raw.githubusercontent.com/holtzy/data_to_viz/master/Example_dataset/3_TwoNumOrdered.csv%22	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/PDF/_https_/raw.githubusercontent.com/holtzy/data_to_viz/master/Example_dataset/3_TwoNumOrdered.csv_	(from https://www.yan-holtz.com/PDF/Ggplot2_advancedTP.html)
14:28:18	35368/35368	---M-Z	200	added ('OK')	font/ttf	etag:W/%2264c7ca12-8a28%22	https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/fonts/SourceSansProLight.ttf	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/fonts/SourceSansProLight.ttf	(from https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/lumen.min.css)
14:28:18	35064/35064	---M-Z	200	added ('OK')	font/ttf	etag:W/%2264c7ca12-88f8%22	https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/fonts/SourceSansPro.ttf	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/fonts/SourceSansPro.ttf	(from https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/lumen.min.css)
14:28:18	34908/34908	---M-Z	200	added ('OK')	font/ttf	etag:W/%2264c7ca12-885c%22	https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/fonts/SourceSansProBold.ttf	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/fonts/SourceSansProBold.ttf	(from https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/lumen.min.css)
14:28:19	33864/33864	---M-Z	200	added ('OK')	font/ttf	etag:W/%2264c7ca12-8448%22	https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/fonts/SourceSansProItalic.ttf	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/fonts/SourceSansProItalic.ttf	(from https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/lumen.min.css)
14:28:19	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264c7ca12-4e9f%22	https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/fonts/glyphicons-halflings-regular.eot	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/libs/bootstrap-3.3.5/fonts/glyphicons-halflings-regular.eot	(from https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/lumen.min.css)
14:28:19	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264c7ca12-4e9f%22	https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/fonts/glyphicons-halflings-regular.eot?	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/libs/bootstrap-3.3.5/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/lumen.min.css)
14:28:19	23424/23424	---M--	200	added ('OK')	font/woff	etag:%2264c7ca12-5b80%22	https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/fonts/glyphicons-halflings-regular.woff	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/libs/bootstrap-3.3.5/fonts/glyphicons-halflings-regular.woff	(from https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/lumen.min.css)
14:28:20	45404/45404	---M-Z	200	added ('OK')	font/ttf	etag:W/%2264c7ca12-b15c%22	https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/fonts/glyphicons-halflings-regular.ttf	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/libs/bootstrap-3.3.5/fonts/glyphicons-halflings-regular.ttf	(from https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/lumen.min.css)
14:28:20	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2264c7ca12-1a8c2%22	https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/fonts/glyphicons-halflings-regular.svg	C:/Users/yohan/Documents/porto-jo%20data/www.yan-holtz.com/blog/libs/bootstrap-3.3.5/fonts/glyphicons-halflings-regular.svg	(from https://www.yan-holtz.com/blog/libs/bootstrap-3.3.5/css/lumen.min.css)
